name     redshift     t0         t0err              x0              x0err          x1             x1err          x2                 x2err      mwebv         cov_x0x1       cov_x0x2           cov_x1x2     chiquad/dof modelo
4679.0     0.3324    53652.7   0.00125858       6.80548e-05     5.24301e-06     0.854495        0.342113        0.0448827        0.101496     0.0295     -5.7952e-07     -4.24611e-07        0.00448656     1.20995    exp2lc
10805.0    0.04542   53698.8   0.0933887        0.00171505      2.10685e-05    -0.0853877       0.25816         0.0522576        0.0109239    0.0538     -4.94081e-06    -2.19169e-07        0.00248119     2.65377    salt2
10805.0    0.04542   53698.6   0.159359         0.00451635      0.000170802    -2.28844         0.746842        0.0329862        0.359578     0.0538      0.000126437     5.58333e-05        0.242906       1.13233    exp3
10805.0    0.04542   53698.6   0.236691         0.00454275      0.000188879    -2.5203          0.793643       -0.0115616        0.0492759    0.0538     -0.000104062    -8.60167e-06        0.0356752      1.11644    exp2lc
04D3co     0.62      53101.8   0.428461         5.35653e-06     3.32398e-07    -0.823191        0.5282          0.0254738        0.15343      0.0098     -5.49471e-08    -4.28184e-08       -0.0123188      0.797006   salt2
04D3co     0.62      53102.4   0.570106         1.59706e-05     1.41464e-06     0.0507064       0.135433        1.72236          0.670452     0.0098     -1.26846e-07     9.22734e-07       -0.059704       0.91477    exp3
04D3co     0.62      53101.7   0.651805         1.29123e-05     7.40243e-07     0.290544        0.125821        0.0398654        0.150543     0.0098      6.23517e-09    -1.03513e-07       -0.00189934     1.17868    exp2lc
04D4gg     0.424     53247     0.102494         1.41593e-05     1.76426e-07     1.07495         0.12556         0.113905         0.0115701    0.0272     -1.68775e-08    -1.53007e-09        0.000498129    2.2485     salt2
04D4gg     0.424     53247.4   0.103003         4.50534e-05     4.49042e-07     0.306034        0.0303795       1.31544          0.0785949    0.0272     -3.82871e-09     3.05176e-08       -0.000412924    3.65328    exp3
04D4gg     0.424     53248     0.108758         3.57223e-05     3.00035e-07     0.47473         0.0368837       0.161967         0.0108729    0.0272     -3.12349e-09    -2.61871e-09        6.34978e-05    3.2763     exp2lc
sn2006cp   0.022289  53897.8   0.0544652        0.00728365      6.77939e-05     0.555263        0.060869        0.0401479        0.00622475   0.026      -1.91192e-06    -3.27786e-07        4.97781e-05    4.52025    salt2
sn2006cp   0.022289  53898.3   0.19943          0.0230547       0.000261733     0.0166487       0.0327504       1.687            0.210314     0.026      -4.94986e-06     3.67006e-05       -0.00114574     5.17076    exp3
sn2006cp   0.022289  53898.4   1.31485e-05      0.0162347       0.000328978     0.276148        0.0323692       0.190689         0.0186456    0.026       4.25993e-07    -5.87575e-06       -0.000107479   19.1381     exp2lc
05D1kl     0.56      53743     0.478315         3.91285e-06     1.41272e-07     0.628643        0.410222        0.143356         0.0387408    0.0251     -4.38647e-08    -2.2516e-09         0.00327153     1.48682    salt2
05D1kl     0.56      53741.9   5.64639e-05      2.0936e-05      2.24614e-06     2.42204         0.406611        5.64842          0.604163     0.0251      7.69899e-07     1.32857e-06        0.222239       3.67276    exp3
05D1kl     0.56      53741.9   8.74332e-05      9.66479e-06     6.15993e-07    -0.888882        0.357136        0.14975          0.11181      0.0251     -6.24241e-08    -6.4674e-08         0.0050313      7.7283     exp2lc
sn1992ag   0.025     48806.1   0.504392         0.00565595      0.000132429    -0.026609        0.168573        0.054885         0.0149054    0.097       8.78361e-06    -1.38494e-06       -0.00130906     0.909995   salt2
sn1992ag   0.025     48806.5   0.446524         0.0170569       0.000359609     0.188131        0.0518353       1.42624          0.236055     0.097      -7.98093e-06     5.39409e-05       -0.00990458     1.17793    exp3
sn1992ag   0.025     48805.9   0.496545         0.013747        0.000462712     0.429111        0.036054        0.181641         0.0333909    0.097       4.12605e-06    -1.28404e-05       -0.000136888    1.00109    exp2lc
06D4co     0.437     53939.9   0.24338          1.77024e-05     1.29974e-07    -0.249335        0.119305       -0.0664704        0.0102865    0.0259     -6.46668e-11    -8.92876e-10       -0.000276792    1.90951    salt2
06D4co     0.437     53939.3   0.281087         4.47903e-05     5.02248e-07     0.369284        0.032044       -0.00803134       0.13205      0.0259     -8.55847e-09     5.65551e-08       -0.00301378     3.91442    exp3
06D4co     0.437     53939.1   0.254367         4.54038e-05     3.63252e-07     0.375054        0.0225728      -0.0240955        0.00995064   0.0259      2.0552e-09     -2.40719e-09       -2.9772e-05     3.71098    exp2lc
sn1998ef   0.017742  51113.9   0.0387437        0.0212284       0.000232457    -1.31883         0.0640223      -0.0600537        0.00690427   0.073      -1.10018e-05    -1.47321e-06        0.000298566   17.3874     salt2
sn1998ef   0.017742  51116.1   0.16845          0.0421375       0.0012747      -1.69011         0.262686       -2.9068           0.553712     0.073       0.000301636     0.000684155        0.141789      10.3036     exp3
sn1998ef   0.017742  51115.1   0.0773483        0.0531915       0.000666856    -0.616086        0.0435655      -0.0727142        0.0117302    0.073      -2.16309e-05    -6.38266e-06        0.000216129   12.0653     exp2lc
18787.0    0.193     54387     0.756456         6.10382e-05     3.96045e-06     0.445913        0.599702        0.00710336       0.0616805    0.0272     -7.82549e-07    -2.27944e-07        0.00632688     0.682925   salt2
18787.0    0.193     54387.1   0.890407         0.000167527     6.42849e-06     0.362234        0.246543        0.389958         0.630949     0.0272      1.11104e-07     3.38979e-06       -0.00103603     0.695793   exp3
18787.0    0.193     54387.3   0.83887          0.000156045     9.10898e-06     0.369641        0.253262        0.0539243        0.0567227    0.0272      5.52477e-08    -4.81554e-07        0.000452448    0.67623    exp2lc
05D1ee     0.559     53660.8   0.30877          6.83695e-06     3.08495e-07    -1.04936         0.281009        0.0671009        0.080105     0.0305     -1.28887e-08    -2.22758e-08       -0.00347497     1.49509    salt2
05D1ee     0.559     53661.9   0.41109          2.11204e-05     9.36114e-07    -0.120596        0.0662819       2.23135          0.398107     0.0305     -2.71331e-08     3.52088e-07       -0.0111271      1.35867    exp3
05D1ee     0.559     53663.1   0.000142413      1.63769e-05     2.49359e-07     0.0215201       0.0761472       0.0737718        0.020579     0.0305     -2.50137e-09    -2.1115e-09        -7.8743e-06     2.49144    exp2lc
17629.0    0.1369    54370.3   0.111879         0.000168794     3.41515e-06    -0.292583        0.158137        0.0678634        0.0157315    0.0281     -4.2642e-07     -3.83922e-08        0.00111804     1.77347    salt2
17629.0    0.1369    54370.8   0.000128516      0.000485006     7.2835e-06      0.236298        0.0526677       1.42099          0.195383     0.0281     -1.90512e-07     7.22478e-07       -0.00562688     2.92729    exp3
17629.0    0.1369    54370.8   7.77019e-05      0.000377345     1.79272e-05     0.442842        0.046754        0.170825         0.0402739    0.0281     -2.5266e-08     -6.94643e-07       -0.000101123    4.0713     exp2lc
sn2001ep   0.013012  52200.3   0.0522737        0.0192523       0.000112965    -0.941538        0.030876        0.100566         0.00407486   0.047      -1.92492e-06    -4.23664e-07        5.4001e-05     3.7302     salt2
sn2001ep   0.013012  52199.7   0.108572         0.0623915       0.000816144    -0.137619        0.0208577       2.26915          0.17008      0.047      -1.29818e-05     0.000132536       -0.00243429     1.39314    exp3
sn2001ep   0.013012  52203.3   0.0952841     6364.32          298.128           0.629987        0.0176133     -23.1966           0.120492     0.047       0.24648       -35.771             -0.000220042    1.49586    exp2lc
sn2002ha   0.014046  52581.2   0.0524348        0.0243516       0.000145009    -1.34692         0.0331924      -0.0823589        0.00415634   0.102      -2.45579e-06    -5.20961e-07        5.94868e-05   11.3103     salt2
sn2002ha   0.014046  52580.6   0.118356         0.0622494       0.00135318     -0.17946         0.0346537       1.70573          0.26807      0.102      -3.83153e-05     0.000348351       -0.00781905     1.82271    exp3
sn2002ha   0.014046  52583.3   0.120612       117.073           6.23386         0.465425        0.0213328     -13.5018           0.121191     0.102       0.00491184     -0.750064          -0.000164265    3.63649    exp2lc
15356.0    0.276     54028.5   0.687794         4.40149e-05     3.2159e-06     -0.668941        0.697454        0.0393363        0.0782817    0.0645     -9.85123e-07    -2.16999e-07        0.0109803      1.39712    salt2
15356.0    0.276     54029.2   0.829311         0.000135677     8.55473e-06    -0.396585        0.375621        1.96814          0.687005     0.0645      1.08212e-06     5.10915e-06        0.104644       0.922449   exp3
15356.0    0.276     54029.9   0.807332         0.000105058     7.0855e-06     -0.778181        0.436655        0.14073          0.0779759    0.0645     -4.70444e-07    -4.89845e-07        0.00533714     1.05346    exp2lc
sn2001en   0.015871  52193.8   0.171481         0.0161163       0.000157549    -0.882372        0.0514446       0.0115474        0.00532361   0.054      -3.31896e-07    -6.27892e-07        5.77314e-05    6.5115     salt2
sn2001en   0.015871  52191.5   0.544743         0.0495912       0.00125088     -0.00589642      0.0558905       1.09969          0.3612       0.054      -1.18894e-05     0.000229797       -0.0177323      2.30861    exp3
sn2001en   0.015871  52190.6   0.671887         0.162131        0.0824219       0.324645        0.0664487      -1.53334          0.694965     0.054       0.005044       -0.0571853         -0.0417435      1.99559    exp2lc
sn2002bf   0.024396  52337.8   0.18042          0.00601893      0.000144558    -0.923609        0.124669        0.00155714       0.01503      0.011      -1.09378e-05    -2.0237e-06         0.00135903     7.5875     salt2
sn2002bf   0.024396  52344.3   0.245116         0.0137943       0.000229139     0.0357126       0.0227834       2.95217          0.119167     0.011      -2.24467e-06     1.75027e-05       -0.00131176    15.7689     exp3
sn2002bf   0.024396  52341     0.386976         0.0101253       0.000290655     0.444908        0.0259715       0.237148         0.0273008    0.011       9.94972e-07    -5.85835e-06       -3.8642e-05    23.0323     exp2lc
18323.0    0.155     54375.4   0.155198         0.000143534     3.94222e-06     0.176453        0.219787       -0.0383828        0.0188034    0.0276     -7.44447e-07    -5.12845e-08        0.00210917     1.50004    salt2
18323.0    0.155     54376.8   0.404287         0.000350402     8.01444e-06     0.314532        0.0893579      -0.0861013        0.336451     0.0276     -2.58087e-07     1.86738e-06       -0.0103054      1.8316     exp3
18323.0    0.155     54376.8   0.33955          0.000357949     1.82836e-05     0.307474        0.0835124      -0.016464         0.0460777    0.0276     -6.19756e-08    -7.9739e-07        -7.49497e-05    1.82877    exp2lc
16213.0    0.25      54052.8   0.68333          6.52151e-05     3.85914e-06    -0.720054        0.987635       -0.113255         0.0617543    0.025      -1.8479e-06     -2.08129e-07        0.0147498      1.44648    salt2
16213.0    0.25      54053.5   0.762914         0.000112902     2.40923e-05    -4.89609         3.57984        -3.93259          3.36371      0.025       8.04632e-05     7.99061e-05       10.6907         0.818222   exp3
16213.0    0.25      54053     0.739391         0.000157696     8.10547e-06    -2.38567         1.5014         -0.100525         0.0706251    0.025       3.11647e-07    -4.1569e-07         0.0586775      0.852744   exp2lc
14108.0    0.133     54009.8   0.364312         0.000156114     1.94415e-06     0.479077        0.220106       -0.00970107       0.0131665    0.1461     -1.34689e-07    -1.652e-08          0.000458269    1.17199    salt2
14108.0    0.133     54008.1   0.616907         0.000429628     6.85932e-06     0.469026        0.0900555       0.345318         0.268635     0.1461      7.34688e-09     1.00133e-06       -0.00574588     1.07508    exp3
14108.0    0.133     54008.2   0.608439         0.000397122     1.85496e-05     0.50731         0.0886902       0.0592979        0.0390612    0.1461     -3.85697e-08    -6.93429e-07        0.000275632    1.05328    exp2lc
