name          redshift     t0       t0_err         x0         x0_err         x1          x1_err          c          c_err   mwebv      cov_x0x1       cov_x0c       cov_x1c  chiquad/dof modelo
05D3ne     0.169     53570.6   0.0295933   0.000130908  9.30791e-07   -0.604774       0.0641919    -0.117714      0.00492054   0.011    -5.53064e-08  -4.21133e-09     0.00026299   88.5855     salt2_ori
04D2mh     0.59      53375.5   1.13274     8.23963e-06  3.01346e-07    1.31308        0.420664      0.0151482     0.0541892    0.0202    3.17632e-08  -1.42926e-08    -0.00526407    1.6473     salt2_ori
05D1cb     0.632     53616.8   0.414472    5.80528e-06  1.51407e-07   -0.186882       0.285245      0.0438295     0.0501349    0.0282   -1.53462e-08  -6.41228e-09     0.000825792   1.64659    salt2_ori
18091.0    0.3715    54372.4   1.0352      2.5839e-05   2.97923e-06    1.2623         1.09931      -0.0161116     0.126411     0.0251   -2.4266e-06   -2.4171e-07      0.0278415     0.820899   salt2_ori
sn1992ae   0.075     48804.3   0.507587    0.000753216  2.22543e-05   -0.71327        0.141087     -0.0197853     0.0259549    0.036     6.62581e-07  -4.1269e-07     -0.000811538   1.06034    salt2_ori
17215.0    0.18136   54350.7   0.959302    0.000115946  9.14937e-06    0.502823       0.442863     -0.078216      0.0741694    0.1054   -2.03899e-07  -6.06249e-07    -0.00315373    0.783608   salt2_ori
sn2001bf   0.015501  52047.5   0.156729    0.0223195    0.000186948    0.425376       0.0510485     0.000918518   0.00534729   0.099     1.40746e-06  -7.63632e-07    -1.75501e-05  14.6799     salt2_ori
05D4ev     0.722     53631     0.412188    3.68532e-06  1.60175e-07   -1.07059        0.464713     -0.111359      0.12695      0.0266   -5.20878e-08  -9.11811e-09    -0.000685907   1.36264    salt2_ori
04D2gc     0.521     53118.1   0.224404    8.46864e-06  9.87707e-08    1.01161        0.17835       0.0116387     0.0223005    0.0188   -1.11774e-08  -2.21853e-10    -0.00036519    1.80552    salt2_ori
17389.0    0.172     54353     0.3692      8.90087e-05  2.16075e-06    1.13432        0.365536      0.0400386     0.0213153    0.0463   -5.40993e-07  -2.15131e-08     0.00116199    1.06399    salt2_ori
04D4hu     0.703     53258.1   0.923552    4.99566e-06  1.55424e-07   -0.261958       0.490475     -0.270709      0.138842     0.0256   -1.04251e-08  -1.51254e-08     0.000950509   1.10613    salt2_ori
05D3km     0.96      53519.8   1.46314     1.97812e-07  2.09929e-07   -2.3681         1.28243       7.69463       2.1065       0.0097    5.03786e-09  -4.40472e-07    -0.192064      0.983409   salt2_ori
20084.0    0.131     54406.8   0.506523    0.000105911  2.09878e-06    0.547884       0.544876      0.172957      0.0215782    0.0527   -5.62681e-07  -3.41888e-08     0.0067939     1.76516    salt2_ori
14437.0    0.144     54010.7   0.365471    0.000234006  3.06371e-06    0.160986       0.246137     -0.104712      0.0130949    0.0931   -3.08958e-07  -2.73421e-08     0.00118518    1.18674    salt2_ori
